date,kennel,food,bed,treats,collar,burglary_count,pet_product_interest,month
2021-02-16,0.0,49.27550887934199,8.212584813223666,9.033843294546033,10.676360257190765,113,15.43965944886049,2021-02
2021-02-17,6.5700678505789325,59.13061065521039,9.033843294546033,0.0,0.0,95,14.946904360067071,2021-02
2021-02-18,5.748809369256566,53.381801285953834,9.033843294546033,0.0,9.033843294546033,75,15.439659448860493,2021-02
2021-02-19,6.5700678505789325,57.488093692565656,13.140135701157865,9.8551017758684,0.0,102,17.41067980403417,2021-02
2021-02-20,9.8551017758684,69.80697091240116,13.140135701157865,9.033843294546033,12.318877219835498,102,22.83098578076179,2021-02
2021-02-21,11.497618738513133,70.62822939372353,9.8551017758684,9.8551017758684,9.8551017758684,85,22.338230691968374,2021-02
2021-02-22,9.033843294546033,55.02431824859856,12.318877219835498,7.391326331901299,5.748809369256566,128,17.90343489282759,2021-02
2021-02-23,9.033843294546033,58.30935217388803,10.676360257190765,0.0,0.0,105,15.603911145124965,2021-02
2021-02-24,7.391326331901299,60.773127617855124,0.0,8.212584813223666,6.5700678505789325,104,16.589421322711807,2021-02
2021-02-25,6.5700678505789325,47.632991916697264,9.033843294546033,9.033843294546033,10.676360257190765,98,16.589421322711807,2021-02
2021-02-26,11.497618738513133,61.59438609917749,8.212584813223666,7.391326331901299,9.033843294546033,92,19.545951855472325,2021-02
2021-02-27,12.318877219835498,58.30935217388803,10.676360257190765,8.212584813223666,16.42516962644733,125,21.18846881811706,2021-02
2021-02-28,12.318877219835498,67.34319546843406,9.8551017758684,9.033843294546033,18.067686589092066,93,23.323740869555213,2021-02
2021-03-01,11.497618738513133,49.27550887934199,8.212584813223666,7.391326331901299,12.318877219835498,127,17.73918319656312,2021-03
2021-03-02,6.5700678505789325,47.632991916697264,9.033843294546033,5.748809369256566,13.140135701157865,109,16.42516962644733,2021-03
2021-03-03,6.5700678505789325,47.632991916697264,7.391326331901299,8.212584813223666,10.676360257190765,96,16.096666233918384,2021-03
2021-03-04,0.0,56.666835211243296,10.676360257190765,0.0,14.782652663802597,106,16.42516962644733,2021-03
2021-03-05,8.212584813223666,54.203059767276194,0.0,0.0,10.676360257190765,117,14.618400967538125,2021-03
2021-03-06,0.0,74.73452180033536,14.782652663802597,0.0,13.961394182480232,106,20.695713729323636,2021-03
2021-03-07,0.0,66.5219369871117,12.318877219835498,0.0,10.676360257190765,86,17.903434892827594,2021-03
2021-03-08,10.676360257190765,64.87942002446697,6.5700678505789325,0.0,7.391326331901299,96,17.903434892827594,2021-03
2021-03-09,9.8551017758684,54.203059767276194,9.033843294546033,9.8551017758684,9.033843294546033,93,18.396189981621013,2021-03
2021-03-10,6.5700678505789325,53.381801285953834,0.0,5.748809369256566,5.748809369256566,85,14.289897575009178,2021-03
2021-03-11,7.391326331901299,54.203059767276194,9.8551017758684,6.5700678505789325,0.0,86,15.603911145124965,2021-03
2021-03-12,0.0,54.203059767276194,10.676360257190765,5.748809369256566,13.961394182480232,114,16.91792471524075,2021-03
2021-03-13,7.391326331901299,58.30935217388803,7.391326331901299,0.0,10.676360257190765,83,16.75367301897628,2021-03
2021-03-14,7.391326331901299,68.16445394975644,14.782652663802597,10.676360257190765,9.033843294546033,86,22.009727299439426,2021-03
2021-03-15,8.212584813223666,51.7392843233091,9.8551017758684,0.0,11.497618738513133,85,16.26091793018286,2021-03
2021-03-16,7.391326331901299,45.16921647273016,8.212584813223666,0.0,0.0,81,12.154625523571024,2021-03
2021-03-17,7.391326331901299,51.7392843233091,9.8551017758684,0.0,7.391326331901299,81,15.275407752596019,2021-03
2021-03-18,7.391326331901299,50.918025841986726,5.748809369256566,7.391326331901299,9.033843294546033,84,16.096666233918384,2021-03
2021-03-19,9.033843294546033,48.454250398019624,8.212584813223666,8.212584813223666,9.8551017758684,82,16.75367301897628,2021-03
2021-03-20,9.033843294546033,63.236903061822225,7.391326331901299,6.5700678505789325,9.033843294546033,89,19.053196766678905,2021-03
2021-03-21,9.8551017758684,64.05816154314459,11.497618738513133,8.212584813223666,13.961394182480232,95,21.516972210646006,2021-03
2021-03-22,9.033843294546033,55.02431824859856,9.033843294546033,5.748809369256566,15.603911145124966,82,18.88894507041443,2021-03
2021-03-23,9.033843294546033,63.236903061822225,7.391326331901299,10.676360257190765,12.318877219835498,70,20.531462033059164,2021-03
2021-03-24,7.391326331901299,59.951869136532764,5.748809369256566,7.391326331901299,10.676360257190765,91,18.231938285356538,2021-03
2021-03-25,10.676360257190765,64.87942002446697,5.748809369256566,0.0,9.8551017758684,96,18.23193828535654,2021-03
2021-03-26,0.0,45.99047495405253,10.676360257190765,0.0,6.5700678505789325,98,12.647380612364445,2021-03
2021-03-27,9.033843294546033,64.05816154314459,9.033843294546033,0.0,9.8551017758684,106,18.396189981621013,2021-03
2021-03-28,8.212584813223666,66.5219369871117,9.8551017758684,7.391326331901299,13.140135701157865,82,21.024217121852587,2021-03
2021-03-29,9.033843294546033,49.27550887934199,9.8551017758684,9.033843294546033,8.212584813223666,98,17.082176411505223,2021-03
2021-03-30,7.391326331901299,64.05816154314459,6.5700678505789325,0.0,8.212584813223666,83,17.2464281077697,2021-03
2021-03-31,6.614280958590904,64.4892393462613,9.094636318062493,0.0,9.094636318062493,79,17.858558588195443,2021-03
2021-04-01,5.787495838767041,57.04817326784655,0.0,0.0,6.614280958590904,100,13.8899900130409,2021-04
2021-04-02,6.614280958590904,68.62316494538064,8.26785119823863,6.614280958590904,13.228561917181809,87,20.669627995596578,2021-04
2021-04-03,11.574991677534083,68.62316494538064,0.0,9.094636318062493,13.228561917181809,67,20.504270971631804,2021-04
2021-04-04,0.0,52.914247668727235,7.441066078414766,0.0,17.362487516301123,71,15.543560252688625,2021-04
2021-04-05,9.094636318062493,64.4892393462613,0.0,0.0,9.094636318062493,80,16.53570239647726,2021-04
2021-04-06,6.614280958590904,52.087462548903375,7.441066078414766,0.0,8.26785119823863,96,14.882132156829536,2021-04
2021-04-07,7.441066078414766,51.26067742907951,5.787495838767041,0.0,13.228561917181809,79,15.543560252688625,2021-04
2021-04-08,9.094636318062493,57.874958387670404,0.0,0.0,9.094636318062493,86,15.21284620475908,2021-04
2021-04-09,0.0,62.00888398678973,0.0,9.094636318062493,9.921421437886355,84,16.204988348547715,2021-04
2021-04-10,9.921421437886355,61.18209886696587,11.574991677534083,11.574991677534083,9.094636318062493,94,20.669627995596578,2021-04
2021-04-11,12.401776797357945,67.79637982555677,0.0,0.0,9.921421437886355,84,18.023915612160213,2021-04
2021-04-12,13.228561917181809,50.43389230925565,0.0,5.787495838767041,9.921421437886355,98,15.874274300618168,2021-04
2021-04-13,6.614280958590904,47.95353694978405,9.094636318062493,0.0,5.787495838767041,70,13.889990013040897,2021-04
2021-04-14,8.26785119823863,57.874958387670404,0.0,9.921421437886355,10.748206557710219,82,17.362487516301123,2021-04
2021-04-15,5.787495838767041,58.70174350749428,6.614280958590904,0.0,7.441066078414766,96,15.708917276653398,2021-04
2021-04-16,7.441066078414766,54.56781790837495,8.26785119823863,7.441066078414766,0.0,102,15.543560252688621,2021-04
2021-04-17,9.921421437886355,62.83566910661359,10.748206557710219,0.0,10.748206557710219,96,18.850700731984077,2021-04
2021-04-18,7.441066078414766,62.83566910661359,13.228561917181809,13.228561917181809,14.055347037005673,72,22.15784121127953,2021-04
2021-04-19,12.401776797357945,57.874958387670404,0.0,11.574991677534083,11.574991677534083,94,18.685343708019303,2021-04
2021-04-20,8.26785119823863,61.18209886696587,9.094636318062493,8.26785119823863,15.708917276653397,92,20.504270971631804,2021-04
2021-04-21,7.441066078414766,58.70174350749428,6.614280958590904,8.26785119823863,10.748206557710219,91,18.354629660089763,2021-04
2021-04-22,9.094636318062493,55.394603028198816,11.574991677534083,8.26785119823863,7.441066078414766,79,18.35462966008976,2021-04
2021-04-23,0.0,48.78032206960791,8.26785119823863,8.26785119823863,8.26785119823863,78,14.71677513286476,2021-04
2021-04-24,10.748206557710219,64.4892393462613,8.26785119823863,0.0,9.921421437886355,77,18.6853437080193,2021-04
2021-04-25,7.441066078414766,62.83566910661359,9.094636318062493,6.614280958590904,13.228561917181809,75,19.842842875772714,2021-04
2021-04-26,11.574991677534083,58.70174350749428,0.0,8.26785119823863,11.574991677534083,110,18.023915612160216,2021-04
2021-04-27,0.0,48.78032206960791,0.0,9.094636318062493,7.441066078414766,100,13.063204893217033,2021-04
2021-04-28,7.441066078414766,61.18209886696587,6.614280958590904,0.0,14.882132156829533,100,18.023915612160216,2021-04
2021-04-29,0.0,51.26067742907951,9.094636318062493,6.614280958590904,12.401776797357945,101,15.874274300618168,2021-04
2021-04-30,8.26785119823863,62.83566910661359,7.441066078414766,0.0,7.441066078414766,109,17.19713049233635,2021-04
2021-05-01,6.614280958590904,57.874958387670404,9.094636318062493,9.921421437886355,7.441066078414766,109,18.189272636124986,2021-05
2021-05-02,7.441066078414766,66.14280958590903,8.26785119823863,8.26785119823863,12.401776797357945,88,20.5042709716318,2021-05
2021-05-03,8.26785119823863,54.56781790837495,0.0,0.0,8.26785119823863,96,14.220704060970442,2021-05
2021-05-04,9.921421437886355,56.22138814802269,5.787495838767041,5.787495838767041,9.094636318062493,95,17.362487516301126,2021-05
2021-05-05,7.441066078414766,50.43389230925565,5.787495838767041,7.441066078414766,5.787495838767041,83,15.378203228723853,2021-05
2021-05-06,0.0,62.83566910661359,7.441066078414766,7.441066078414766,11.574991677534083,104,17.858558588195443,2021-05
2021-05-07,6.614280958590904,49.60710718943178,9.094636318062493,8.26785119823863,8.26785119823863,103,16.37034537251249,2021-05
2021-05-08,11.574991677534083,55.394603028198816,10.748206557710219,6.614280958590904,14.882132156829533,111,19.84284287577271,2021-05
2021-05-09,9.094636318062493,62.00888398678973,8.26785119823863,0.0,11.574991677534083,82,18.18927263612499,2021-05
2021-05-10,8.26785119823863,51.26067742907951,9.921421437886355,7.441066078414766,12.401776797357945,113,17.85855858819544,2021-05
2021-05-11,0.0,53.74103278855109,0.0,11.574991677534083,5.787495838767041,97,14.220704060970442,2021-05
2021-05-12,8.26785119823863,54.56781790837495,9.094636318062493,9.921421437886355,8.26785119823863,99,18.023915612160213,2021-05
2021-05-13,8.26785119823863,50.43389230925565,9.921421437886355,6.614280958590904,7.441066078414766,105,16.535702396477262,2021-05
2021-05-14,9.094636318062493,56.22138814802269,5.787495838767041,8.26785119823863,9.094636318062493,106,17.69320156423067,2021-05
2021-05-15,9.921421437886355,69.44995006520449,8.26785119823863,0.0,10.748206557710219,105,19.677485851807937,2021-05
2021-05-16,13.228561917181809,67.79637982555677,9.094636318062493,9.094636318062493,9.094636318062493,98,21.661770139385215,2021-05
2021-05-17,9.921421437886355,55.394603028198816,9.921421437886355,9.094636318062493,8.26785119823863,102,18.51998668405453,2021-05
2021-05-18,9.094636318062493,52.914247668727235,0.0,5.787495838767041,9.094636318062493,89,15.378203228723853,2021-05
2021-05-19,8.26785119823863,52.914247668727235,9.094636318062493,0.0,7.441066078414766,88,15.543560252688625,2021-05
2021-05-20,9.921421437886355,52.914247668727235,9.094636318062493,6.614280958590904,0.0,89,15.7089172766534,2021-05
2021-05-21,13.228561917181809,57.04817326784655,8.26785119823863,6.614280958590904,8.26785119823863,116,18.685343708019307,2021-05
2021-05-22,16.53570239647726,60.35531374714199,9.921421437886355,9.094636318062493,6.614280958590904,116,20.504270971631804,2021-05
2021-05-23,7.441066078414766,71.93030542467609,7.441066078414766,9.094636318062493,11.574991677534083,102,21.49641311542044,2021-05
2021-05-24,9.921421437886355,57.874958387670404,8.26785119823863,0.0,0.0,142,15.212846204759078,2021-05
2021-05-25,10.748206557710219,55.394603028198816,8.26785119823863,6.614280958590904,7.441066078414766,118,17.69320156423067,2021-05
2021-05-26,7.441066078414766,56.22138814802269,9.094636318062493,0.0,10.748206557710219,96,16.701059420442032,2021-05
2021-05-27,11.574991677534083,57.874958387670404,9.094636318062493,0.0,8.26785119823863,96,17.362487516301123,2021-05
2021-05-28,0.0,46.29996671013633,8.26785119823863,10.748206557710219,16.53570239647726,115,16.37034537251249,2021-05
2021-05-29,8.26785119823863,62.00888398678973,0.0,8.26785119823863,0.0,96,15.708917276653398,2021-05
2021-05-30,12.401776797357945,62.00888398678973,12.401776797357945,8.26785119823863,11.574991677534083,91,21.331056091455668,2021-05
2021-05-31,7.441066078414766,57.874958387670404,9.921421437886355,0.0,18.189272636124986,96,18.6853437080193,2021-05
2021-06-01,13.228561917181809,56.22138814802269,0.0,0.0,13.228561917181809,125,16.535702396477262,2021-06
2021-06-02,8.26785119823863,57.874958387670404,8.26785119823863,8.26785119823863,10.748206557710219,86,18.685343708019303,2021-06
2021-06-03,10.748206557710219,60.35531374714199,7.441066078414766,9.094636318062493,9.921421437886355,87,19.512128827843163,2021-06
2021-06-04,6.614280958590904,55.394603028198816,8.26785119823863,11.574991677534083,0.0,101,16.370345372512485,2021-06
2021-06-05,7.441066078414766,70.27673518502834,6.614280958590904,9.921421437886355,12.401776797357945,97,21.33105609145566,2021-06
2021-06-06,9.921421437886355,62.83566910661359,0.0,0.0,10.748206557710219,91,16.701059420442032,2021-06
2021-06-07,13.228561917181809,53.74103278855109,8.26785119823863,8.26785119823863,12.401776797357945,124,19.18141477991362,2021-06
2021-06-08,10.748206557710219,52.087462548903375,0.0,10.748206557710219,9.921421437886355,106,16.701059420442032,2021-06
2021-06-09,9.921421437886355,57.874958387670404,11.574991677534083,9.921421437886355,9.094636318062493,104,19.677485851807937,2021-06
2021-06-10,6.614280958590904,58.70174350749428,8.26785119823863,0.0,0.0,103,14.716775132864763,2021-06
2021-06-11,8.26785119823863,55.394603028198816,8.26785119823863,7.441066078414766,11.574991677534083,104,18.189272636124986,2021-06
2021-06-12,15.708917276653397,82.67851198238631,0.0,9.921421437886355,9.094636318062493,111,23.480697402997713,2021-06
2021-06-13,15.708917276653397,76.89101614361927,0.0,8.26785119823863,8.26785119823863,101,21.827127163349985,2021-06
2021-06-14,14.055347037005673,61.18209886696587,10.748206557710219,9.094636318062493,12.401776797357945,104,21.49641311542044,2021-06
2021-06-15,9.921421437886355,66.14280958590903,0.0,6.614280958590904,11.574991677534083,109,18.850700731984077,2021-06
2021-06-16,8.26785119823863,57.874958387670404,8.26785119823863,0.0,9.094636318062493,85,16.701059420442032,2021-06
2021-06-17,11.574991677534083,60.35531374714199,8.26785119823863,0.0,9.921421437886355,121,18.023915612160213,2021-06
2021-06-18,9.921421437886355,54.56781790837495,8.26785119823863,0.0,0.0,118,14.551418108899986,2021-06
2021-06-19,12.401776797357945,62.83566910661359,13.228561917181809,0.0,17.362487516301123,112,21.16569906749089,2021-06
2021-06-20,7.441066078414766,59.52852862731813,7.441066078414766,0.0,9.921421437886355,98,16.866416444406802,2021-06
2021-06-21,13.911189631497919,62.19120070552011,7.364747451969487,0.0,9.001357996851594,120,18.49369915716782,2021-06
2021-06-22,13.092884359056864,59.73628488819694,9.819663269292649,9.001357996851594,9.819663269292649,91,20.293970756538137,2021-06
2021-06-23,0.0,67.10103234016643,12.27457908661581,7.364747451969487,6.546442179528432,97,18.657360211656034,2021-06
2021-06-24,9.001357996851594,54.008147981109566,0.0,7.364747451969487,8.183052724410542,107,15.711461230868238,2021-06
2021-06-25,12.27457908661581,68.73764288504854,7.364747451969487,6.546442179528432,13.911189631497919,126,21.766920246932038,2021-06
2021-06-26,10.637968541733702,70.37425342993066,8.183052724410542,9.001357996851594,12.27457908661581,99,22.094242355908463,2021-06
2021-06-27,9.001357996851594,73.64747451969485,9.819663269292649,6.546442179528432,11.456273814174757,105,22.094242355908456,2021-06
2021-06-28,11.456273814174757,53.18984270866851,12.27457908661581,6.546442179528432,10.637968541733702,122,18.821021266144243,2021-06
2021-06-29,7.364747451969487,54.826453253550625,9.819663269292649,11.456273814174757,7.364747451969487,108,18.1663770481914,2021-06
2021-06-30,9.001357996851594,60.554590160638,9.001357996851594,8.183052724410542,6.546442179528432,105,18.657360211656034,2021-06
2021-07-01,5.728136907087379,58.09967434331483,9.001357996851594,7.364747451969487,9.001357996851594,121,17.83905493921498,2021-07
2021-07-02,20.45763181102635,63.82781125040222,9.819663269292649,7.364747451969487,13.092884359056864,123,22.912547628349515,2021-07
2021-07-03,13.092884359056864,77.73900088190014,10.637968541733702,9.819663269292649,10.637968541733702,118,24.38549711874341,2021-07
2021-07-04,0.0,61.37289543307906,11.456273814174757,9.819663269292649,9.819663269292649,102,18.49369915716782,2021-07
2021-07-05,18.002715993703188,57.28136907087379,12.27457908661581,0.0,9.819663269292649,85,19.475665484097085,2021-07
2021-07-06,9.819663269292649,64.64611652284327,9.819663269292649,10.637968541733702,8.183052724410542,109,20.62129286551456,2021-07
2021-07-07,9.001357996851594,54.008147981109566,7.364747451969487,11.456273814174757,9.001357996851594,93,18.1663770481914,2021-07
2021-07-08,9.001357996851594,58.9179796157559,9.001357996851594,7.364747451969487,11.456273814174757,97,19.148343375120668,2021-07
2021-07-09,11.456273814174757,55.644758525991676,0.0,7.364747451969487,7.364747451969487,120,16.36610544882108,2021-07
2021-07-10,12.27457908661581,76.10239033701804,12.27457908661581,10.637968541733702,11.456273814174757,109,24.549158173231625,2021-07
2021-07-11,9.819663269292649,62.19120070552011,6.546442179528432,11.456273814174757,11.456273814174757,98,20.29397075653814,2021-07
2021-07-12,13.092884359056864,58.9179796157559,9.819663269292649,0.0,8.183052724410542,119,18.00271599370319,2021-07
2021-07-13,10.637968541733702,60.554590160638,8.183052724410542,7.364747451969487,8.183052724410542,115,18.984682320632455,2021-07
2021-07-14,14.729494903938974,54.826453253550625,8.183052724410542,6.546442179528432,9.819663269292649,110,18.821021266144243,2021-07
2021-07-15,10.637968541733702,63.82781125040222,6.546442179528432,9.001357996851594,10.637968541733702,94,20.130309702049928,2021-07
2021-07-16,11.456273814174757,59.73628488819694,6.546442179528432,9.001357996851594,9.001357996851594,107,19.148343375120664,2021-07
2021-07-17,9.819663269292649,58.09967434331483,10.637968541733702,0.0,9.819663269292649,104,17.675393884726766,2021-07
2021-07-18,11.456273814174757,63.009505977961155,0.0,7.364747451969487,8.183052724410542,102,18.00271599370319,2021-07
2021-07-19,9.001357996851594,59.73628488819694,7.364747451969487,6.546442179528432,7.364747451969487,116,18.002715993703188,2021-07
2021-07-20,9.001357996851594,58.9179796157559,11.456273814174757,10.637968541733702,8.183052724410542,121,19.6393265385853,2021-07
2021-07-21,13.911189631497919,58.9179796157559,10.637968541733702,7.364747451969487,9.819663269292649,121,20.13030970204993,2021-07
2021-07-22,0.0,67.10103234016643,0.0,8.183052724410542,11.456273814174757,101,17.348071775750345,2021-07
2021-07-23,10.637968541733702,63.009505977961155,9.001357996851594,10.637968541733702,0.0,128,18.65736021165603,2021-07
2021-07-24,0.0,70.37425342993066,11.456273814174757,0.0,11.456273814174757,101,18.657360211656034,2021-07
2021-07-25,12.27457908661581,68.73764288504854,13.092884359056864,8.183052724410542,21.275937083467404,101,24.712819227719837,2021-07
2021-07-26,9.001357996851594,65.46442179528434,11.456273814174757,13.911189631497919,9.819663269292649,93,21.930581301420254,2021-07
2021-07-27,10.637968541733702,51.5532321637864,7.364747451969487,9.819663269292649,8.183052724410542,103,17.511732830238557,2021-07
2021-07-28,6.546442179528432,60.554590160638,10.637968541733702,0.0,13.092884359056864,92,18.1663770481914,2021-07
2021-07-29,10.637968541733702,57.28136907087379,9.001357996851594,7.364747451969487,9.819663269292649,93,18.821021266144246,2021-07
2021-07-30,8.183052724410542,60.554590160638,7.364747451969487,5.728136907087379,6.546442179528432,116,17.675393884726766,2021-07
2021-07-31,11.456273814174757,61.37289543307906,6.546442179528432,9.001357996851594,0.0,98,17.675393884726766,2021-07
2021-08-01,9.819663269292649,69.5559481574896,10.637968541733702,0.0,9.001357996851594,109,19.802987593073507,2021-08
2021-08-02,10.637968541733702,58.09967434331483,13.092884359056864,6.546442179528432,9.001357996851594,115,19.475665484097085,2021-08
2021-08-03,10.637968541733702,55.644758525991676,0.0,7.364747451969487,8.183052724410542,85,16.36610544882108,2021-08
2021-08-04,15.547800176380028,57.28136907087379,6.546442179528432,0.0,9.001357996851594,119,17.675393884726766,2021-08
2021-08-05,11.456273814174757,52.371537436227456,7.364747451969487,6.546442179528432,0.0,96,15.547800176380026,2021-08
2021-08-06,13.092884359056864,61.37289543307906,9.819663269292649,7.364747451969487,6.546442179528432,127,19.639326538585298,2021-08
2021-08-07,11.456273814174757,69.5559481574896,7.364747451969487,7.364747451969487,10.637968541733702,101,21.275937083467408,2021-08
2021-08-08,9.001357996851594,72.82916924725382,13.092884359056864,0.0,0.0,82,18.984682320632455,2021-08
2021-08-09,12.27457908661581,63.009505977961155,7.364747451969487,0.0,10.637968541733702,102,18.657360211656034,2021-08
2021-08-10,10.637968541733702,54.826453253550625,0.0,9.001357996851594,0.0,128,14.893155958427183,2021-08
2021-08-11,6.546442179528432,64.64611652284327,7.364747451969487,7.364747451969487,5.728136907087379,97,18.330038102679612,2021-08
2021-08-12,7.364747451969487,63.82781125040222,9.819663269292649,6.546442179528432,7.364747451969487,101,18.984682320632455,2021-08
2021-08-13,10.637968541733702,46.64340052914008,0.0,8.183052724410542,7.364747451969487,101,14.565833849450764,2021-08
2021-08-14,13.911189631497919,54.008147981109566,9.001357996851594,8.183052724410542,8.183052724410542,108,18.657360211656034,2021-08
2021-08-15,9.001357996851594,74.46577979213592,0.0,10.637968541733702,10.637968541733702,97,20.948614974490983,2021-08
2021-08-16,8.183052724410542,54.826453253550625,8.183052724410542,0.0,9.819663269292649,123,16.202444394332872,2021-08
2021-08-17,7.364747451969487,58.09967434331483,5.728136907087379,5.728136907087379,0.0,99,15.384139121891815,2021-08
2021-08-18,6.546442179528432,62.19120070552011,8.183052724410542,0.0,11.456273814174757,90,17.67539388472677,2021-08
2021-08-19,13.092884359056864,64.64611652284327,0.0,0.0,9.001357996851594,123,17.34807177575035,2021-08
2021-08-20,7.364747451969487,68.73764288504854,8.183052724410542,9.001357996851594,9.001357996851594,107,20.457631811026353,2021-08
2021-08-21,13.092884359056864,74.46577979213592,6.546442179528432,6.546442179528432,10.637968541733702,83,22.25790341039667,2021-08
